time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-23T07:56:08.530Z,44.7585,-112.8975,4.79,1.48,ml,9,125,0.077,0.1,mb,mb80190654,2016-11-23T16:07:35.190Z,"27km WNW of Lima, Montana",earthquake,0.82,0.86,0.051,5,reviewed,mb,mb
2016-11-23T07:41:23.299Z,61.6251,-149.7851,30.1,1.3,ml,,,,0.66,ak,ak14393075,2016-11-23T07:47:31.227Z,"1km ESE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-23T07:33:58.960Z,41.7685,-122.2963333,3.36,1.24,md,10,211,0.1118,0.1,nc,nc72728660,2016-11-23T17:57:03.934Z,"19km ENE of Montague, California",earthquake,0.94,10.95,0.171,8,reviewed,nc,nc
2016-11-23T07:22:56.690Z,44.7688333,-111.2143333,12.09,1.23,md,12,137,0.02218,0.2,uu,uu60171457,2016-11-23T17:18:25.860Z,"14km NW of West Yellowstone, Montana",earthquake,0.88,1.15,0.18,9,reviewed,uu,uu
2016-11-23T07:22:25.526Z,60.4347,-140.8885,18.1,1.6,ml,,,,0.68,ak,ak14393059,2016-11-23T07:29:03.851Z,"94km ENE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-23T07:13:05.270Z,52.5758,-174.7198,152.37,5.3,mb,,125,1.393,1.06,us,us10007bpk,2016-11-23T16:46:33.000Z,"55km NW of Atka, Alaska",earthquake,6.8,4,,,reviewed,us,us
2016-11-23T07:04:28.000Z,33.1835,-115.5636667,2.15,1.45,ml,26,90,0.044,0.22,ci,ci37748080,2016-11-23T15:49:36.738Z,"8km SSW of Niland, CA",earthquake,0.25,0.29,0.187,28,reviewed,ci,ci
2016-11-23T06:42:12.600Z,18.6611,-66.7457,7,2.4,Md,3,270,0.60276956,0.23,pr,pr16328002,2016-11-23T08:33:24.793Z,"20km NNE of Carrizales, Puerto Rico",earthquake,2.1,2.3,0,2,reviewed,pr,pr
2016-11-23T06:39:18.040Z,19.4121666,-155.5881653,2.4,1.81,md,12,83,0.03838,0.24,hv,hv61492026,2016-11-23T06:42:15.660Z,"25km NNW of Pahala, Hawaii",earthquake,0.44,0.75,0.22,8,automatic,hv,hv
2016-11-23T06:38:37.824Z,67.2863,-153.2174,10,2.9,ml,,,,0.78,ak,ak14392412,2016-11-23T07:55:44.606Z,"86km NNW of New Allakaket, Alaska",earthquake,,0,,,reviewed,ak,ak
2016-11-23T06:28:17.210Z,19.2946663,-154.9994965,36.74,2.16,md,45,245,0.1227,0.18,hv,hv61491941,2016-11-23T06:31:50.080Z,"20km SSW of Leilani Estates, Hawaii",earthquake,0.87,0.61,0.2,9,automatic,hv,hv
2016-11-23T06:16:48.480Z,32.726,-115.4193333,2.13,1.3,ml,16,191,0.08241,0.26,ci,ci37747904,2016-11-23T15:29:41.345Z,"9km NE of Calexico, CA",earthquake,0.65,0.93,0.111,10,reviewed,ci,ci
2016-11-23T06:11:50.230Z,39.0633333,-123.2911667,4.98,1.7,md,15,71,0.1424,0.05,nc,nc72728635,2016-11-23T21:45:03.864Z,"8km NE of Boonville, California",earthquake,0.27,1.38,0.149,12,reviewed,nc,nc
2016-11-23T06:04:05.660Z,38.0391667,-118.816,0,1.5,md,19,136,0.03799,0.1,nc,nc72728630,2016-11-24T15:56:56.290Z,"43km ESE of Bridgeport, California",earthquake,0.53,31.61,0.175,18,reviewed,nc,nc
2016-11-23T05:56:45.180Z,38.7994995,-122.7638321,-0.88,1.16,md,13,93,0.01903,0.04,nc,nc72728625,2016-11-23T06:12:02.078Z,"2km NNW of The Geysers, California",earthquake,0.22,0.94,0.04,5,automatic,nc,nc
2016-11-23T05:23:15.800Z,19.0473,-64.4104,9,2.4,Md,4,327.6,0.65577016,0.15,pr,pr16328001,2016-11-23T08:19:23.784Z,"73km NNE of Road Town, British Virgin Islands",earthquake,3.5,4.4,0,3,reviewed,pr,pr
2016-11-23T05:15:25.250Z,19.5254993,-155.7986603,10.29,1.76,md,19,59,0.0929,0.24,hv,hv61491831,2016-11-23T05:18:38.450Z,"10km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.49,1.3,0.08,4,automatic,hv,hv
2016-11-23T05:08:05.428Z,61.7238,-146.5553,32.6,1.5,ml,,,,0.5,ak,ak14392408,2016-11-23T05:17:34.265Z,"66km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-23T04:33:20.670Z,38.7913333,-122.7271667,1.48,1.57,md,32,46,0.008412,0.09,nc,nc72728605,2016-11-23T21:34:02.693Z,"2km ENE of The Geysers, California",earthquake,0.17,0.25,0.263,8,reviewed,nc,nc
2016-11-23T04:32:53.240Z,38.793335,-122.7304993,0.36,2.1,md,10,92,0.0112,0.09,nc,nc72728600,2016-11-23T04:46:08.357Z,"2km NE of The Geysers, California",earthquake,0.32,0.66,0.18,6,automatic,nc,nc
2016-11-23T04:32:21.880Z,38.7935,-122.7275,0.26,1.95,md,23,56,0.01253,0.1,nc,nc72728590,2016-11-24T07:02:02.921Z,"3km S of Cobb, California",earthquake,0.26,0.48,0.399,8,reviewed,nc,nc
2016-11-23T04:32:10.590Z,38.7913333,-122.7273333,0.22,1.02,md,16,56,0.01092,0.1,nc,nc72728585,2016-11-24T06:40:02.862Z,"2km ENE of The Geysers, California",earthquake,0.22,1.1,0.135,4,reviewed,nc,nc
2016-11-23T04:30:16.860Z,38.7938347,-122.7340012,0.46,1.01,md,8,85,0.01079,0.04,nc,nc72728580,2016-11-23T04:46:07.526Z,"2km NE of The Geysers, California",earthquake,0.27,1.23,0.15,5,automatic,nc,nc
2016-11-23T04:17:44.010Z,33.6548333,-116.7268333,14.2,1.41,ml,48,36,0.05717,0.15,ci,ci37747712,2016-11-23T14:19:47.580Z,"10km S of Idyllwild, CA",earthquake,0.19,0.29,0.163,27,reviewed,ci,ci
2016-11-23T04:13:34.572Z,61.7523,-146.616,20.2,1.9,ml,,,,0.88,ak,ak14392404,2016-11-23T04:20:43.272Z,"68km SW of Glennallen, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-23T04:09:16.810Z,33.502,-116.7906667,5.41,1.03,ml,38,38,0.07737,0.14,ci,ci37747696,2016-11-23T14:19:53.690Z,"10km NE of Aguanga, CA",earthquake,0.15,0.74,0.143,27,reviewed,ci,ci
2016-11-23T03:49:58.900Z,37.598,-118.9498333,-0.32,1.35,md,26,99,0.02064,0.05,nc,nc72728565,2016-11-23T19:48:03.212Z,"5km SSE of Mammoth Lakes, California",earthquake,0.24,0.29,0.352,22,reviewed,nc,nc
2016-11-23T03:43:05.100Z,18.5349,-67.5046,15,2.8,Md,8,288,0.15091697,0.07,pr,pr16328015,2016-11-29T08:57:21.824Z,"34km NW of Rincon, Puerto Rico",earthquake,0.7,0.4,0,6,reviewed,pr,pr
2016-11-23T03:15:00.230Z,33.7853333,-116.1218333,2.51,1.49,ml,53,40,0.0838,0.14,ci,ci37747648,2016-11-28T17:02:56.800Z,"11km NE of Indio, CA",earthquake,0.16,0.3,0.154,62,reviewed,ci,ci
2016-11-23T02:31:06.947Z,36.6918,-112.9872,13.3,2.2,ml,7,215.76,0.351,0.2297,nn,nn00567392,2016-11-24T15:55:25.770Z,"33km S of Colorado City, Arizona",earthquake,,4.2,0.45,4,reviewed,nn,nn
2016-11-23T02:19:53.190Z,38.9285,-123.0095,3.93,1.14,md,15,181,0.08131,0.02,nc,nc72728555,2016-11-23T18:08:02.961Z,"13km N of Cloverdale, California",earthquake,0.56,2.31,0.06,5,reviewed,nc,nc
2016-11-23T01:32:02.250Z,33.9608333,-117.8141667,15.58,1.69,ml,18,107,0.09236,0.21,ci,ci37747608,2016-11-23T14:20:20.314Z,"6km SW of Chino Hills, CA",earthquake,0.58,1.07,0.313,30,reviewed,ci,ci
2016-11-23T01:22:02.260Z,33.7871667,-116.1215,2.47,1.21,ml,46,40,0.08385,0.17,ci,ci37747600,2016-11-23T15:16:24.340Z,"11km NE of Indio, CA",earthquake,0.15,0.29,0.12,35,reviewed,ci,ci
2016-11-23T01:16:35.590Z,19.2608337,-155.210495,6.92,1.92,md,37,199,0.0243,0.25,hv,hv61491531,2016-11-23T01:20:07.760Z,"19km S of Volcano, Hawaii",earthquake,0.59,0.78,0.14,22,automatic,hv,hv
2016-11-23T01:00:14.900Z,-41.7484,174.3092,25.67,4.2,mb,,135,0.071,1.15,us,us10007bmw,2016-11-23T01:25:56.040Z,"39km SE of Blenheim, New Zealand",earthquake,3.9,2.2,0.215,6,reviewed,us,us
2016-11-23T00:56:35.980Z,34.2871667,-117.9145,7.5,1.21,ml,17,81,0.04416,0.1,ci,ci37747592,2016-11-23T14:20:26.008Z,"16km NNE of Bradbury, CA",earthquake,0.22,0.6,0.326,33,reviewed,ci,ci
2016-11-23T00:37:30.360Z,38.8341675,-122.8059998,-0.24,1.11,md,14,51,0.01122,0.02,nc,nc72728540,2016-11-23T01:12:02.005Z,"7km W of Cobb, California",earthquake,0.17,0.69,0.09,5,automatic,nc,nc
2016-11-23T00:27:14.020Z,35.0461667,-117.6735,-0.79,1.5,ml,29,58,0.1131,0.18,ci,ci37747512,2016-11-23T15:07:27.075Z,"6km NNW of Boron, CA",quarry blast,0.39,31.61,0.116,26,reviewed,ci,ci
2016-11-23T00:21:46.600Z,19.0468,-64.267,35,2.3,Md,4,334.8,0.70877076,0.21,pr,pr16328000,2016-11-23T03:46:43.351Z,"78km NNE of Road Town, British Virgin Islands",earthquake,6.3,17,0,2,reviewed,pr,pr
2016-11-23T00:19:11.830Z,27.6479,66.1178,24.58,4.5,mb,,134,7.314,1.64,us,us10007bmp,2016-11-23T02:05:46.040Z,"52km W of Khuzdar, Pakistan",earthquake,9.3,5.7,0.086,40,reviewed,us,us
2016-11-23T00:14:51.310Z,35.6896667,-118.4415,3.06,1.39,ml,31,49,0.0377,0.16,ci,ci37747504,2016-11-23T15:04:10.159Z,"2km SE of Wofford Heights, CA",earthquake,0.2,0.41,0.149,22,reviewed,ci,ci
2016-11-23T00:01:27.420Z,35.4394,26.4532,10,4.2,mb,,117,1.23,1.16,us,us10007bme,2016-11-23T01:52:19.040Z,"32km NE of Palaikastron, Greece",earthquake,6.6,1.9,0.146,13,reviewed,us,us
2016-11-22T23:56:56.522Z,65.4084,-144.7358,8.1,1.1,ml,,,,0.62,ak,ak14389994,2016-11-28T19:18:52.911Z,"7km SSW of Circle Hot Springs Station, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-22T23:55:29.720Z,36.1168333,-117.8738333,2.65,1.6,ml,19,92,0.01538,0.13,ci,ci37747488,2016-11-23T14:21:01.785Z,"10km NE of Coso Junction, CA",earthquake,0.29,0.48,0.218,24,reviewed,ci,ci
2016-11-22T23:49:11.548Z,64.0086,-152.9801,5.2,1,ml,,,,0.58,ak,ak14389992,2016-11-28T19:18:52.549Z,"136km SSW of Tanana, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-11-22T23:45:46.252Z,67.0378,-164.765,14.5,2.5,ml,,,,0.83,ak,ak14475943,2016-11-28T19:18:52.215Z,"95km W of Kotzebue, Alaska",earthquake,,11.9,,,reviewed,ak,ak
2016-11-22T23:25:22.000Z,38.8348333,-122.7736667,1.89,1.38,md,42,65,0.005251,0.07,nc,nc72728525,2016-11-23T20:23:02.498Z,"4km WNW of Cobb, California",earthquake,0.12,0.15,0.267,13,reviewed,nc,nc
2016-11-22T23:23:46.000Z,-33.98,-71.682,41.1,4.1,mb,,,,0.88,us,us10007bm4,2016-11-28T00:40:17.040Z,"43km S of San Antonio, Chile",earthquake,3.2,7.5,0.234,5,reviewed,guc,us
2016-11-22T23:16:04.476Z,61.5,-148.7977,31.4,1.7,ml,,,,0.45,ak,ak14389978,2016-11-28T19:18:51.778Z,"13km ESE of Butte, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-22T23:14:27.404Z,63.1378,-150.397,105.9,1.7,ml,,,,0.4,ak,ak14389388,2016-11-28T19:18:51.328Z,"77km WSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-22T23:05:52.937Z,61.216,-147.0335,20,1.1,ml,,,,0.55,ak,ak14389387,2016-11-28T19:18:50.946Z,"38km WNW of Valdez, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-11-22T22:53:14.010Z,35.401,-118.2138333,4.69,1.56,ml,21,83,0.148,0.12,ci,ci37747440,2016-11-23T14:20:59.702Z,"33km SE of Bodfish, CA",earthquake,0.22,0.93,0.202,25,reviewed,ci,ci
2016-11-22T22:46:20.080Z,35.7926,-98.6057,5,2.7,mb_lg,,127,0.161,0.28,us,us10007blq,2016-11-23T22:38:10.013Z,"13km ENE of Thomas, Oklahoma",earthquake,1.6,2,0.092,31,reviewed,us,us
2016-11-22T22:39:49.646Z,60.5866,-151.9117,76.8,1.7,ml,,,,0.28,ak,ak14389382,2016-11-28T19:18:50.505Z,"35km WSW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-22T22:24:02.600Z,33.6846667,-116.7135,15.33,1.31,ml,33,50,0.02939,0.18,ci,ci37747400,2016-11-23T14:22:17.570Z,"6km S of Idyllwild, CA",earthquake,0.26,0.47,0.259,27,reviewed,ci,ci
2016-11-22T22:06:44.678Z,60.0618,-151.0811,60.1,3.5,ml,,,,0.93,ak,ak14389356,2016-11-28T19:21:55.764Z,"36km SSE of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-22T22:04:39.501Z,59.9399,-151.7405,61.8,2.2,ml,,,,0.46,ak,ak14388767,2016-11-28T19:18:49.116Z,"18km NNE of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-22T22:01:03.499Z,63.9712,-153.0291,5.6,1,ml,,,,0.41,ak,ak14475936,2016-11-28T19:18:48.757Z,"141km SSW of Tanana, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2016-11-22T21:58:01.550Z,37.876,-121.9881667,9.47,1.37,md,21,108,0.01749,0.05,nc,nc72728500,2016-11-23T18:30:03.018Z,"4km NE of Alamo, California",earthquake,0.28,0.36,0.151,17,reviewed,nc,nc
2016-11-22T21:56:59.220Z,60.1065,-153.4349,157.6,2.3,ml,,,,0.53,ak,ak14388762,2016-11-28T19:18:48.235Z,"56km SW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-22T21:48:22.897Z,56.4348,-156.6447,61.1,2.3,ml,,,,0.36,ak,ak14475934,2016-11-28T19:18:47.884Z,"93km NW of Chirikof Island, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2016-11-22T21:45:32.239Z,62.0879,-149.5512,44.9,1.5,ml,,,,0.4,ak,ak14388760,2016-11-28T19:18:47.451Z,"17km ESE of Y, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-22T21:34:16.824Z,60.3568,-148.5776,15,1.7,ml,,,,0.51,ak,ak14388758,2016-11-28T19:18:47.077Z,"46km S of Whittier, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-22T21:31:44.780Z,64.0152,-152.9711,10,1,ml,,,,0.61,ak,ak14475931,2016-11-28T19:18:46.711Z,"135km SSW of Tanana, Alaska",earthquake,,0,,,reviewed,ak,ak
2016-11-22T21:30:38.146Z,60.6648,-150.3462,46.4,1.9,ml,,,,0.38,ak,ak14388755,2016-11-28T19:18:46.250Z,"26km ENE of Sterling, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-22T21:27:21.630Z,35.0415,-119.1166667,17.53,2.19,ml,43,64,0.1882,0.2,ci,ci37747328,2016-11-23T15:01:10.060Z,"20km WNW of Grapevine, CA",earthquake,0.2,0.65,0.16,59,reviewed,ci,ci
2016-11-22T21:23:15.922Z,64.2712,-153.499,13.1,1.4,ml,,,,0.79,ak,ak14475929,2016-11-28T19:18:45.881Z,"108km ESE of Ruby, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-22T21:08:38.500Z,64.0171,-152.9736,6.5,1,ml,,,,0.54,ak,ak14475928,2016-11-28T19:18:45.514Z,"135km SSW of Tanana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-22T20:40:30.247Z,64.0225,-152.9806,13.8,2.4,ml,,,,0.73,ak,ak14388752,2016-11-28T19:18:44.682Z,"135km SSW of Tanana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-22T20:38:47.770Z,1.3489,128.0783,161.48,4.4,mb,,107,0.913,0.93,us,us10007bjp,2016-11-24T15:11:19.040Z,"42km S of Tobelo, Indonesia",earthquake,9.4,2.4,0.081,44,reviewed,us,us
2016-11-22T20:35:34.800Z,63.2563,-151.1489,9.3,1.9,ml,,,,0.65,ak,ak14388747,2016-11-28T19:18:44.234Z,"111km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-22T20:29:02.420Z,19.5708333,-156.1081667,9,1.58,md,5,336,0.1981,0.11,hv,hv61491201,2016-11-22T20:52:31.670Z,"14km WSW of Kailua-Kona, Hawaii",earthquake,4.52,1.67,0.087,3,reviewed,hv,hv
2016-11-22T20:22:21.910Z,39.4138333,-110.3068333,-3.43,1.53,ml,7,198,0.01747,0.17,uu,uu60171412,2016-11-22T20:49:17.750Z,"17km SSE of East Carbon City, Utah",earthquake,0.86,1.93,0.06,2,reviewed,uu,uu
2016-11-22T20:20:29.890Z,-17.1102,-69.9193,189.83,4.1,mb,,137,0.635,0.54,us,us10007biz,2016-11-23T22:02:42.040Z,"23km NE of Chuquitira, Peru",earthquake,10.6,5.7,0.214,6,reviewed,us,us
2016-11-22T20:15:39.505Z,65.9486,-135.2852,39.4,2.7,ml,,,,0.59,ak,ak14475923,2016-11-28T19:18:43.448Z,"167km S of Fort McPherson, Canada",earthquake,,0.8,,,reviewed,ak,ak
2016-11-22T20:12:01.682Z,41.9082,-119.5776,4.3,1.1,ml,5,216.97,0.166,0.1435,nn,nn00567343,2016-11-23T15:24:24.234Z,"70km ESE of Lakeview, Oregon",earthquake,,16.3,0.2,3,reviewed,nn,nn
2016-11-22T20:03:00.660Z,39.3206667,-122.7883333,12.81,2.76,md,50,38,0.1438,0.11,nc,nc72728470,2016-11-23T21:59:01.903Z,"20km NNE of Upper Lake, California",earthquake,0.16,0.47,0.241,62,reviewed,nc,nc
2016-11-22T20:01:26.646Z,60.5499,-145.0773,10.2,1.4,ml,,,,0.46,ak,ak14475922,2016-11-28T19:18:43.060Z,"37km E of Cordova, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-22T19:56:57.300Z,34.36,-117.0246667,-1.4,1.51,ml,60,66,0.1084,0.14,ci,ci37747256,2016-11-22T21:27:37.205Z,"11km SSW of Lucerne Valley, CA",quarry blast,0.18,31.61,0.1,44,reviewed,ci,ci
2016-11-22T19:54:02.856Z,62.4848,-150.8902,74.5,1.3,ml,,,,0.37,ak,ak14475921,2016-11-28T19:18:42.677Z,"44km WNW of Talkeetna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2016-11-22T19:38:17.760Z,-37.0647,177.0181,202.92,5.1,mww,,82,1.141,0.91,us,us10007bi2,2016-11-23T23:05:33.151Z,"92km NNE of Maketu, New Zealand",earthquake,8.9,5.2,,,reviewed,us,us
2016-11-22T19:27:24.799Z,59.6514,-153.2442,113.4,1.9,ml,,,,0.33,ak,ak14475919,2016-11-28T19:18:41.935Z,"80km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-22T19:23:20.100Z,33.7866667,-116.1213333,2.5,2.79,ml,79,40,0.08404,0.16,ci,ci37747232,2016-11-28T20:11:36.692Z,"11km NE of Indio, CA",earthquake,0.11,0.27,0.114,137,reviewed,ci,ci
2016-11-22T19:22:05.460Z,33.785,-116.1221667,2.39,1.47,ml,44,40,0.08357,0.14,ci,ci37747224,2016-11-22T19:37:33.660Z,"11km NE of Indio, CA",earthquake,0.14,0.26,0.112,41,reviewed,ci,ci
2016-11-22T19:20:41.716Z,58.9589,-152.5162,66,1.9,ml,,,,0.33,ak,ak14475918,2016-11-28T19:18:41.565Z,"94km SW of Homer, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-22T19:15:42.910Z,61.4922,-152.3331,121.7,1.6,ml,,,,0.27,ak,ak14475916,2016-11-28T19:18:40.884Z,"105km NNW of Nikiski, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2016-11-22T19:12:30.770Z,63.0642,-150.6591,108.8,1.5,ml,,,,0.49,ak,ak14388618,2016-11-28T19:18:40.483Z,"87km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-22T19:07:39.880Z,34.0526667,-116.9733333,22.66,1.18,ml,28,83,0.02764,0.21,ci,ci37747216,2016-11-22T19:12:41.695Z,"7km ENE of Yucaipa, CA",earthquake,0.37,0.65,0.202,31,reviewed,ci,ci
2016-11-22T18:57:22.901Z,54.9418,-161.5248,60.4,2.2,ml,,,,0.28,ak,ak14475914,2016-11-28T19:18:40.113Z,"78km WSW of Sand Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-22T18:50:56.740Z,-15.2569,-75.3239,41.36,4.3,mb,,163,3.569,0.68,us,us10007bhj,2016-11-23T20:07:11.040Z,"23km WSW of Minas de Marcona, Peru",earthquake,9.7,13.1,0.147,13,reviewed,us,us
2016-11-22T18:45:19.700Z,34.5535,140.0847,105.18,4.9,mb,,112,1.452,1.05,us,us10007bhh,2016-11-23T19:57:25.876Z,"51km SSE of Tateyama, Japan",earthquake,6,5.8,0.041,185,reviewed,us,us
2016-11-22T18:34:11.510Z,19.381,-155.2358333,3.039,1.89,ml,21,110,0.008659,0.06,hv,hv61491046,2016-11-22T21:13:18.340Z,"5km S of Volcano, Hawaii",earthquake,0.26,0.24,0.132,4,reviewed,hv,hv
2016-11-22T18:33:09.350Z,19.3806667,-155.2365,2.819,2.08,ml,26,109,0.008056,0.07,hv,hv61491041,2016-11-22T21:32:04.850Z,"5km S of Volcano, Hawaii",earthquake,0.25,0.18,0.183,9,reviewed,hv,hv
2016-11-22T18:27:47.134Z,62.0414,-151.9346,100.5,1.5,ml,,,,0.3,ak,ak14475913,2016-11-28T19:18:39.749Z,"100km WSW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-22T18:23:46.100Z,18.7959,-64.1713,67,2.9,Md,5,334.8,0.56593863,0.18,pr,pr16327006,2016-11-23T19:39:22.040Z,"63km NE of Road Town, British Virgin Islands",earthquake,11,6.6,0,4,reviewed,pr,pr
2016-11-22T18:15:54.870Z,35.6758333,-120.9983333,-0.35,1.17,md,23,75,0.1083,0.11,nc,nc72728455,2016-11-24T01:21:59.185Z,"1km NNE of Quarry near Lake Nacimiento, CA",quarry blast,0.22,31.61,0.383,12,reviewed,nc,nc
2016-11-22T17:56:16.920Z,41.9946667,-111.6651667,3.36,1.92,md,6,193,0.3234,0.1,uu,uu60171387,2016-11-22T19:48:44.680Z,"14km ENE of Richmond, Utah",earthquake,1.45,1.49,0.157,4,reviewed,uu,uu
2016-11-22T17:53:43.000Z,-22.191,-68.73,102.3,4,mb,,,,1.85,us,us10007bh6,2016-11-23T19:23:09.040Z,"37km NE of Calama, Chile",earthquake,4.9,5.3,0.173,9,reviewed,guc,us
2016-11-22T17:53:02.010Z,25.3563,125.1931,78.88,5.1,mb,,73,2.169,0.88,us,us10007bh7,2016-11-23T18:53:29.040Z,"62km N of Hirara, Japan",earthquake,5.8,6.2,0.041,197,reviewed,us,us
2016-11-22T17:46:17.050Z,38.7626667,-122.7406667,0.63,1.07,md,32,88,0.01038,0.06,nc,nc72728450,2016-11-23T01:20:28.038Z,"2km SE of The Geysers, California",earthquake,0.12,0.22,0.259,11,reviewed,nc,nc
2016-11-22T17:43:59.100Z,19.163,-64.3919,68,2.6,Md,5,316.8,0.77165283,0.14,pr,pr16327007,2016-11-23T18:16:16.040Z,"85km NNE of Road Town, British Virgin Islands",earthquake,7.2,9.7,0,4,reviewed,pr,pr
2016-11-22T17:41:15.160Z,37.2643,141.3485,19.32,5.1,mb,,59,0.749,1.13,us,us10007bh4,2016-11-23T17:59:53.040Z,"39km SE of Namie, Japan",earthquake,6,4.5,0.091,39,reviewed,us,us
2016-11-22T17:38:12.446Z,59.8504,-153.042,94.3,1.7,ml,,,,0.44,ak,ak14387468,2016-11-28T19:18:39.375Z,"68km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-22T17:34:00.628Z,60.7842,-149.6788,30.8,1.2,ml,,,,0.2,ak,ak14387467,2016-11-28T19:18:39.028Z,"49km SSE of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-22T17:28:58.220Z,34.1546667,-116.8636667,7.3,2.13,ml,91,23,0.08547,0.14,ci,ci37747168,2016-11-22T19:12:45.880Z,"11km SSE of Big Bear Lake, CA",earthquake,0.1,0.34,0.14,101,reviewed,ci,ci
2016-11-22T17:26:10.001Z,60.9627,-150.8554,20.7,1.8,ml,,,,0.58,ak,ak14387464,2016-11-28T19:18:38.583Z,"38km NE of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-22T17:20:50.480Z,34.1553333,-116.8636667,7.51,1.57,ml,76,23,0.08595,0.13,ci,ci37747160,2016-11-22T18:54:49.250Z,"11km SSE of Big Bear Lake, CA",earthquake,0.09,0.31,0.118,63,reviewed,ci,ci
2016-11-22T17:07:30.800Z,36.8438,-97.8332,5.151,3,ml,,48,,0.76,us,us10007bgg,2016-11-23T16:54:27.040Z,"9km WNW of Medford, Oklahoma",earthquake,0.7,3.8,,,reviewed,tul,tul
2016-11-22T16:54:22.162Z,41.9403,-119.6711,3,1.6,ml,8,116,0.091,0.2305,nn,nn00567294,2016-11-23T15:13:41.400Z,"62km ESE of Lakeview, Oregon",earthquake,,3.1,0.23,4,reviewed,nn,nn
2016-11-22T16:46:24.476Z,61.4213,-151.0582,66.3,1.7,ml,,,,0.35,ak,ak14386992,2016-11-28T19:18:38.139Z,"59km W of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-22T16:40:50.911Z,53.2929,-165.7396,21.3,2,ml,,,,0.17,ak,ak14475908,2016-11-28T19:18:37.788Z,"83km SE of Unalaska, Alaska",earthquake,,5.4,,,reviewed,ak,ak
2016-11-22T16:30:30.520Z,33.786,-116.1226667,3.06,1.37,ml,45,52,0.08302,0.16,ci,ci37747136,2016-11-22T16:47:30.560Z,"11km NE of Indio, CA",earthquake,0.15,0.34,0.097,30,reviewed,ci,ci
2016-11-22T16:20:49.490Z,51.488,-177.3119,34,2.6,ml,,,,0.27,ak,ak14386887,2016-11-28T19:18:36.697Z,"62km SW of Adak, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-22T16:07:09.370Z,34.0613333,-116.9803333,13.46,1.5,ml,68,47,0.03541,0.15,ci,ci37747128,2016-11-22T16:40:27.174Z,"7km ENE of Yucaipa, CA",earthquake,0.13,0.26,0.186,59,reviewed,ci,ci
2016-11-22T16:03:29.620Z,-24.8819,179.8368,504.66,5,mb,,64,4.78,0.89,us,us10007bfy,2016-11-22T17:43:03.040Z,"South of the Fiji Islands",earthquake,10.4,5.8,0.038,217,reviewed,us,us
2016-11-22T15:54:40.898Z,58.1975,-155.3633,0.5,1.3,ml,,,,0.35,ak,ak14386417,2016-11-28T19:18:36.342Z,"93km SE of King Salmon, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2016-11-22T15:54:12.100Z,-41.6293,174.4778,21.57,4.4,mb,,96,0.231,0.73,us,us10007bfs,2016-11-22T17:16:25.040Z,"41km SSW of Brooklyn, New Zealand",earthquake,3.8,7.3,0.203,7,reviewed,us,us
